id,ext:score,title,status,packaging,text-representation-language,text-representation-script,artist-credit-name,artist-credit-artist-id,artist-credit-artist-name,artist-credit-artist,sort-name,release-group-id,release-group-type,release-group-title,release-group-primary-type,date,country,release-event-list-date,release-event-list-area-id,release-event-list-area-name,release-event-list-area-sort-name,release-event-list-area-iso-3166-1-code-list,label-info-list-catalog-number,label-info-list-label-id,label-info-list-label-name,medium-list-format,medium-list-disc-list,medium-list-disc-count,medium-list-track-list,medium-list-track-count,medium-track-count,medium-count,tag-list,artist-credit-phrase,score,artist-credit-artist-sort-name,index,pitchfork-score,title_,genres,album-popularity,artist-popularity,followers,top-genre
ffa98b1f-4e31-46bf-a57f-c6ea52dd8b70,100.0,Body Music,Official,,eng,Latn,Spies Boys,7585009e-8985-4158-ac88-4a4acd414703,Spies Boys,,,cbf77eec-cb45-3959-821c-b1d32fe99740,Album,Body Music,Album,2000,RU,2000,1f1fc3a4-9500-39b8-9f10-f0a465557eef,Russia,Russia,RU,,,,,[],1.0,[],7.0,7.0,1.0,[],Spies Boys,7.0,Spies Boys,695.0,0.0,Body Music,"['electropop', 'house', 'indietronica', 'pop', 'tropical house']",54,72,378810,electropop
1b6ec00f-9bd6-44a2-af6e-421667a53236,100.0,Dual,Official,,eng,Latn,Ben Mono,ae7475e0-3203-45cc-a628-abebd757d7bd,Ben Mono,,,2287adbe-f41d-3cf9-9677-89d7931ab7a6,Album,Dual,Album,2003,DE,2003,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,Germany,DE,COMPOST 135-2,c1c625b5-9929-4a30-8c3e-f77e109cdf07,Compost Records,CD,[],0.0,[],12.0,12.0,1.0,[],Ben Mono,,Ben Mono,696.0,0.0,Dual,"['electropowerpop', 'modern rock', 'otacore', 'pixie', 'pop punk', 'rock']",68,72,496625,electropowerpop
78c7c1e0-2157-4ff0-b33c-b3697fe05f0e,100.0,Ceres & Calypso in the Deep Time,Official,,eng,Latn,Candy Claws,da5eaa3b-397e-4af8-9a12-5c4ec93e8b48,Candy Claws,,,5563d737-dba9-4930-ab05-3b0817816dd5,Album,Ceres & Calypso in the Deep Time,Album,2013-06-25,US,2013-06-25,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,ARTNT-012,27ccb313-0721-4a61-bba3-91ee6cccb29f,Twosyllable Records,CD,[],0.0,[],12.0,12.0,1.0,[],Candy Claws,7.0,Candy Claws,697.0,7.6,Ceres & Calypso in the Deep Time,"['dream pop', 'experimental pop', 'freak folk', 'modern dream pop', 'noise pop', 'nu gaze', 'shoegaze']",44,39,11860,dream pop
f3dda796-40e1-4710-9db4-831946f3fa5e,100.0,The Blind Hole,Official,,eng,Latn,dead in the dirt,07b251a1-7bdf-4955-a66c-88051bce9f0a,Dead in the Dirt,,,a1ed9437-c473-414a-ae00-41f0e535db86,Album,The Blind Hole,Album,2013-08-06,US,2013-08-06,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,LORD176,3b78c7e5-6292-4f6b-b921-bdcbe681ea27,Southern Lord,CD,[],0.0,[],22.0,22.0,1.0,[],dead in the dirt,6.0,Dead in the Dirt,698.0,0.0,The Blind Hole,"['chaotic hardcore', 'mathcore', 'powerviolence']",30,25,6612,chaotic hardcore
13c80710-7e08-4dc5-8bad-a3833281bc26,100.0,Something Else,Official,Jewel Case,eng,Latn,Robin Thicke,ddfd9b2f-186e-4b2c-ad09-01aa5380c225,Robin Thicke,,,267d88b0-f52f-3b1e-9c95-c911c4a3603b,Album,Something Else,Album,2008-09-30,US,2008-09-30,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,B001179302,58edce3c-7572-426b-b9f9-6aa7cc0f2329,Star Trak,CD,[],2.0,[],12.0,12.0,1.0,[],Robin Thicke,4.0,"Thicke, Robin",699.0,0.0,Something Else,"['pop rap', 'southern hip hop']",61,76,1523048,pop rap
86a19c09-2d03-4227-bee6-c7f4aa519472,100.0,Fever Hunting,Official,,eng,Latn,Modern Life Is War,1bfdbf9d-e241-4ad7-8283-a3a7904bb6ca,Modern Life Is War,,,3c6dbd3d-21ab-401f-bd9f-0df6b5643c22,Album,Fever Hunting,Album,2013-09-03,US,2013-09-03,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,DW150,2d106e3c-96ef-433e-935f-00b6b505ae0f,Deathwish,CD,[],0.0,[],11.0,11.0,1.0,[],Modern Life Is War,7.0,Modern Life Is War,700.0,7.9,Fever Hunting,"['chaotic hardcore', 'melodic hardcore', 'straight edge']",31,37,25851,chaotic hardcore
7dc5b53e-e821-4f62-ae5b-8e5d42b9520e,100.0,Endless Night,Official,,eng,Latn,Mr. Tobacco,0d994b50-882d-4474-bd9b-087c5bf83463,Mr. Tobacco,,,7e9095a7-9b9d-30cd-927f-e1014fccc3d4,Album,Endless Night,Album,2001-06-30,JP,2001-06-30,2db42837-c832-3c27-b4a3-08198f75693c,Japan,Japan,JP,,,,,[],0.0,[],13.0,13.0,1.0,[],Mr. Tobacco,7.0,Mr. Tobacco,701.0,0.0,Endless Night,['atmosphere'],58,54,2464,atmosphere
2dc7af23-1e77-4e20-8bb0-53f9d4755b12,100.0,Paracosm,Official,,,,AnxSion,68674689-745f-4020-98ec-79ada0098da1,AnxSion,,,3cb37e93-8edd-413e-93be-b279e1ad6bcf,Single,Paracosm,Single,,,,,,,,,,,,,,,,,,[],AnxSion,6.0,AnxSion,702.0,0.0,Paracosm,"['alternative dance', 'art pop', 'chillwave', 'dream pop', 'experimental pop', 'indie pop', 'indie rock', 'indietronica', 'neo-synthpop', 'new rave', 'nu gaze', 'shimmer pop']",53,62,365476,alternative dance
a4ad3319-df02-45ee-98bb-0ed30fec6c2f,100.0,An Object,Official,,eng,Latn,Paper,96b89d2b-7282-4096-99b6-1f31f21b8fca,Paper,,,8bf8f480-5565-3f21-9f76-684fb3144038,Album,An Object,Album,2008-03-10,SE,2008-03-10,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden,Sweden,SE,novo015,719afedc-ae2b-4232-8073-3e8a2b66de4f,Novoton,CD,[],1.0,[],12.0,12.0,1.0,[],Paper,6.0,Paper,703.0,0.0,An Object,"['art punk', 'dance-punk', 'freak folk', 'garage psych', 'indie punk', 'lo-fi', 'noise pop', 'noise rock', 'nu gaze']",20,37,36470,art punk
b4de59d1-ef56-49ad-b784-7a9035da0457,100.0,Doris,Official,,spa,Latn,Doris,18c6209a-9c9f-4753-9324-9a7dfd7e7788,Doris,,,0c92860b-a622-3727-8bf2-ea211220634f,Album,Doris,Album,2003,AR,2003,0df04709-c7d8-3b55-a6ea-f3e5069a947b,Argentina,Argentina,AR,Ultra 044,f3c1c8d7-ab95-421a-afac-8fbed21d715a,UltraPop,CD,[],0.0,[],14.0,14.0,1.0,[],Doris,6.0,Doris,704.0,6.4,Doris,"['alternative hip hop', 'escape room', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']",70,73,1124241,alternative hip hop
9d1dc16a-a854-4589-b78b-f008af493aac,100.0,Loud City Song,Official,None,eng,Latn,Julia Holter,45610c1f-41a4-44f1-9da6-227510073ffc,Julia Holter,,,50c58427-cafb-4bd8-bdd7-f54edad59b63,Album,Loud City Song,Album,2013-08-19,XW,2013-08-19,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,WIG306,bfe26801-a86f-49b9-8502-05ae80b02594,Domino,Digital Media,[],0.0,[],9.0,9.0,1.0,[],Julia Holter,8.0,"Holter, Julia",705.0,8.6,Loud City Song,"['art pop', 'art rock', 'chamber pop', 'chamber psych', 'collage pop', 'dream pop', 'electra', 'escape room', 'experimental pop', 'freak folk', 'indie rock', 'la indie', 'noise pop', 'slow core']",34,47,82218,art pop
cfcd9417-f9c0-460f-9d83-58db81c0e616,100.0,Trap Lord,Official,None,eng,Latn,A$AP Ferg,8ab5d936-49d1-415e-92c8-151e0e7dd912,A$AP Ferg,,,2830e346-c134-4113-a4de-a2374254539c,Album,Trap Lord,Album,2013-08-16,US,2013-08-16,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,,1ca5ed29-e00b-4ea5-b817-0bcca0e04946,RCA,Digital Media,[],0.0,[],13.0,13.0,1.0,[],A$AP Ferg,7.0,ASAP Ferg,706.0,7.5,Trap Lord,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",70,81,2297609,hip hop
d1c4a59b-03b6-4c53-985c-1369d845b1a0,100.0,6 Feet Beneath the Moon,Official,Digipak,eng,Latn,King Krule,c0daae21-ec2a-4dd0-a323-4f53f5945d04,King Krule,,,6b07822f-3308-430d-97d1-736ce3b0575f,Album,6 Feet Beneath the Moon,Album,2013-09-11,JP,2013-09-11,2db42837-c832-3c27-b4a3-08198f75693c,Japan,Japan,JP,XLCD618J,14221f01-8939-4ea0-b8f1-b5a21beae80a,XL Recordings,CD,[],0.0,[],15.0,15.0,1.0,[],King Krule,7.0,King Krule,707.0,7.3,6 Feet Beneath the Moon,"['art pop', 'indietronica']",61,72,457328,art pop
b46afa9e-8b1c-49a8-a289-9ac9709310da,100.0,Dysnomia,Official,None,mul,Latn,Dawn of Midi,273dee46-43b8-4385-bdd2-d98bbad3c13e,Dawn of Midi,,,32609335-1e80-4dbd-b745-05bf714333ad,Album,Dysnomia,Album,2013-08-06,XW,2013-08-06,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,,,,Digital Media,[],0.0,[],9.0,9.0,1.0,"[{'count': '1', 'name': 'experimental'}, {'count': '1', 'name': 'minimal'}, {'count': '1', 'name': 'dance'}, {'count': '1', 'name': 'electronic'}, {'count': '1', 'name': 'acoustic'}, {'count': '1', 'name': 'jazz'}, {'count': '1', 'name': 'avant-garde'}, {'count': '1', 'name': 'future jazz'}, {'count': '1', 'name': 'minimalism'}]",Dawn of Midi,5.0,Dawn of Midi,708.0,7.9,Dysnomia,['avant-garde jazz'],34,28,15166,avant-garde jazz
34519ffd-3d00-4685-a332-d5c9f9a76493,100.0,The Lords of Flatbush,Official,None,eng,Latn,The Underachievers,38605648-3b99-4344-8fad-2ccd31a73575,The Underachievers,,,ec9c0bb2-ea65-43fd-a9aa-31b570cced71,Album,The Lords of Flatbush,Album,2013-08-29,XW,2013-08-29,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,,157afde4-4bf5-4039-8ad2-5a15acc85176,[no label],Digital Media,[],0.0,[],8.0,8.0,1.0,[],The Underachievers,5.0,"Underachievers, The",709.0,0.0,The Lords of Flatbush,"['hip hop', 'underground hip hop']",40,61,289519,hip hop
a78e81a9-8f41-4369-9174-eb4677d4c7a7,100.0,Colored Sands,Official,,,,Gorguts,a95ef44c-aeda-4222-9d57-10b28240e634,Gorguts,,,6153aa16-7ec4-483d-9592-29039fc27f25,Album,Colored Sands,Album,2013-08-30,FR,2013-08-30,08310658-51eb-3801-80de-5a0739207115,France,France,FR,SOM 311LP,ab256066-5230-4a00-bc3f-1fcad2026852,Season of Mist,Vinyl,[],0.0,[],9.0,9.0,1.0,[],Gorguts,8.0,Gorguts,710.0,8.2,Colored Sands,"['brutal death metal', 'canadian metal', 'death metal', 'deathgrind', 'goregrind', 'jazz metal', 'quebec death metal', 'technical death metal']",32,35,40013,brutal death metal
5231910e-b67f-43e5-bc4f-fea724d8763e,100.0,GNK,Official,,eng,Latn,YC The Cynic,60a9b881-feea-4e1e-afb6-691b6b159fe9,YC the Cynic,,,2fda4122-6909-4b23-991a-8158c9422db9,Album,GNK,Album,,,,,,,,,,,Digital Media,[],0.0,[],12.0,12.0,1.0,[],YC The Cynic,8.0,YC the Cynic,711.0,0.0,GNK,"['alternative hip hop', 'underground hip hop']",23,52,22906,alternative hip hop
c9c4deea-b13c-4c52-9668-e1bf4d73601d,100.0,"Forever, Forever",Official,Jewel Case,eng,Latn,Martin Nievera,64077f54-1c5d-4178-96af-caaeabc09efc,Martin Nievera,,,9bd159b8-6f56-3c53-be6b-ade6e662490d,Album,"Forever, Forever",Album,1999,PH,1999,786532a5-2e36-315a-bdf2-221dc1b64b72,Philippines,Philippines,PH,07314547619-2,74939107-8b2e-4ba0-8e69-d099f2119815,PolyEast Records,CD,[],0.0,[],15.0,15.0,1.0,[],Martin Nievera,6.0,"Nievera, Martin",712.0,0.0,"Forever, Forever",['Unknown'],53,47,13309,Unknown
3968bc94-f923-40c1-ac51-bf14bfb66ea5,100.0,Law and Order,Official,,eng,Latn,Rich Samalin,d80a2e24-e934-470c-aea4-1fe1b7d78f65,Rich Samalin,,,be7ffa98-7b96-4f94-8d8d-ce41d94111dc,Other,Law and Order,Other,,US,,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,BRJ 57,3495a248-1aed-4dc4-83fe-de91e38269d9,Bruton Music,Digital Media,[],0.0,[],120.0,120.0,1.0,[],Rich Samalin & Christopher E. Hajian,4.0,"Samalin, Rich",713.0,0.0,Law and Order,"['album rock', 'mellow gold', 'soft rock']",47,53,64271,album rock
9211501d-e8ca-46b3-b077-69aa06af23a8,100.0,AM,Official,,eng,Latn,Karl Blau,688d2d9d-8f49-4187-b558-2c961c699ab1,Karl Blau,,,7af7317e-fa16-335f-b475-0c7bd4eca020,Album,AM,Album,2008,US,2008,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,,,,CD,[],0.0,[],10.0,10.0,1.0,[],Karl Blau,3.0,"Blau, Karl",714.0,7.8,AM,"['alternative r&b', 'pop']",88,96,10610399,alternative r&b
acf53224-8c26-4ad8-bf9c-f32cf83f1072,100.0,Hesitation Marks,Official,Digipak,eng,Latn,Nine Inch Nails,b7ffd2af-418f-4be2-bdd1-22f8b48613da,Nine Inch Nails,,,5abc64d9-2699-4f26-82cb-87ed127f42eb,Album,Hesitation Marks,Album,2013-09-02,GB,2013-09-02,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,GB,3743875,ce24ab18-1bd6-4293-a486-546d13d6a5e2,Polydor,CD,[],1.0,[],14.0,14.0,1.0,[],Nine Inch Nails,6.0,Nine Inch Nails,715.0,7.0,Hesitation Marks,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",46,71,1411488,alternative metal
76588e67-89ba-4b94-b341-0c257c4e0521,100.0,PAIN IS BEAUTY,Official,None,eng,Latn,ちゃんみな,96ec7174-5836-4ff8-8d6a-11d90c7a5e62,ちゃんみな,,,74baa1c2-e421-4575-aae4-7c91a3cbb4eb,Single,PAIN IS BEAUTY,Single,2018-11-30,JP,2018-11-30,2db42837-c832-3c27-b4a3-08198f75693c,Japan,Japan,JP,,26ea8229-7cf7-4482-8dae-15589ceb5398,Warner Music Japan,Digital Media,[],0.0,[],1.0,1.0,1.0,[],ちゃんみな,8.0,Chanmina,716.0,0.0,PAIN IS BEAUTY,"['art pop', 'chamber psych', 'freak folk', 'gaian doom', 'sacramento indie']",47,55,161550,art pop
a1444779-5253-4d22-8abb-4b11151c37db,100.0,Dynamics,Official,,eng,Latn,Solosizer,ba2de372-46e0-4b9b-9346-e6abe3be72c4,Solosizer,,,19486b31-f734-3554-b2b0-b916dbab66f1,Album,Dynamics,Album,2004,DE,2004,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,Germany,DE,,89d09cc0-6233-4632-8967-2cd93bdcc8ce,Novatune,CD,[],1.0,[],16.0,16.0,1.0,[],Solosizer,7.0,Solosizer,717.0,0.0,Dynamics,"['alternative dance', 'chillwave', 'dance-punk', 'electronica', 'filter house', 'indie soul', 'indietronica', 'neo-synthpop', 'new rave', 'nu disco', 'shimmer pop']",40,50,84643,alternative dance
ff540304-557d-41d0-96db-230dc80bc14e,100.0,The Electric Lady,Official,None,eng,Latn,Janelle Monáe,ee190f6b-7d98-43ec-b924-da5f8018eca0,Janelle Monáe,,,c7400a4b-26cc-4720-aadc-e061b86d693a,Album,The Electric Lady,Album,2013-09-10,US,2013-09-10,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,,29d43312-a8ed-4d7b-9f4e-f5650318aebb,Bad Boy Records,Digital Media,[],0.0,[],19.0,19.0,1.0,[],Janelle Monáe,7.0,"Monáe, Janelle",719.0,8.3,The Electric Lady,"['afrofuturism', 'alternative r&b', 'atl hip hop', 'dance pop', 'electropop', 'escape room', 'neo soul', 'pop', 'r&b']",58,73,833618,afrofuturism
173f50b9-a7fe-4f80-b5ec-bf18277acbb6,100.0,Nostalgic 64,Official,,eng,Latn,Denzel Curry,5f95440d-7737-4a36-9bcf-c05337f7129b,Denzel Curry,,,1c969b74-2c73-4907-a799-acbd2190e563,Album,Nostalgic 64,Album,2013-09-03,US,2013-09-03,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,,315aa5fe-dda6-4a5d-8a47-9fbf4c11789d,C9,Digital Media,[],0.0,[],13.0,13.0,1.0,[],Denzel Curry,7.0,"Curry, Denzel",720.0,0.0,Nostalgic 64,"['brostep', 'catstep', 'deep dubstep', 'edm']",39,58,150760,brostep
f43909e0-943f-4afa-98d0-497ed2054e1b,100.0,Kiss Land,Official,None,eng,Latn,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,The Weeknd,,,de9470f4-f4a3-4ddf-967b-ac77c886ad49,Album,Kiss Land,Album,2013-09-10,US,2013-09-10,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,,8f23c520-d702-4621-88fa-ac66ae15e573,Universal Republic Records,Digital Media,[],0.0,[],12.0,12.0,1.0,[],The Weeknd,5.0,"Weeknd, The",721.0,6.2,Kiss Land,"['canadian contemporary r&b', 'canadian pop', 'pop']",68,97,18924592,canadian contemporary r&b
14b80d6b-3541-4819-bd1a-2233df522daf,100.0,Nature Noir,Official,Cardboard/Paper Sleeve,eng,Latn,Crystal Stilts,000fecd9-ae03-49bc-9a08-636dde5d405d,Crystal Stilts,,,3a195206-e3f7-4df6-bd15-a0cb4aeb53cf,Album,Nature Noir,Album,2013-09-17,US,2013-09-17,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,SBR-105,dba6e089-932a-4442-9ebe-fbbceb9476ef,Sacred Bones Records,"12"" Vinyl",[],0.0,[],10.0,10.0,1.0,[],Crystal Stilts,6.0,Crystal Stilts,722.0,6.3,Nature Noir,"['brooklyn indie', 'garage psych', 'noise pop', 'nu gaze']",29,33,25292,brooklyn indie
866f2cbd-567b-48b5-ab3d-87e800af7e1a,100.0,Hubardo,Official,,eng,Latn,Kayo Dot,3979eee5-c72a-4b0a-9191-a0243881250a,Kayo Dot,,,86835187-b1f3-4efb-9bf7-d16fa535274f,Album,Hubardo,Album,2014-04-23,JP,2014-04-23,2db42837-c832-3c27-b4a3-08198f75693c,Japan,Japan,JP,DYMC-218,c8eb07c6-f9db-4f96-b37b-8638279ffe12,Daymare Recordings,CD,[],0.0,[],6.0,11.0,2.0,[],Kayo Dot,7.0,Kayo Dot,724.0,0.0,Hubardo,"['avant-garde metal', 'dark jazz', 'jazz metal', 'post-doom metal', 'post-metal', 'progressive jazz fusion', 'tzadik']",14,23,9250,avant-garde metal
602db454-5a6b-4612-ae41-430e0f174365,100.0,Vapor City,Official,,eng,Latn,Machinedrum,d1785218-d8f4-4a83-a33d-8cf737eef918,Machinedrum,,,1ae62c02-a6a3-425c-8f54-7dbdd2ee5429,Album,Vapor City,Album,2013-09-29,JP,2013-09-29,2db42837-c832-3c27-b4a3-08198f75693c,Japan,Japan,JP,BRC-392,ea424c04-1edd-4ce4-8b3b-8181571ccaa3,Beat Records,CD,[],1.0,[],11.0,11.0,1.0,[],Machinedrum,7.0,Machinedrum,725.0,5.8,Vapor City,"['bass music', 'footwork', 'future garage', 'glitch', 'glitch hop', 'intelligent dance music', 'vapor twitch', 'wonky']",39,51,65813,bass music
ada60215-dcf5-46b2-bf65-b27fda5424b0,100.0,Dream River,Official,Cardboard/Paper Sleeve,eng,Latn,Bill Callahan,c309d914-93af-4b3f-8058-d79c75ea89da,Bill Callahan,,,da7cb5c4-b82a-4b4a-85ca-0c14d9e28623,Album,Dream River,Album,2013-09-17,US,2013-09-17,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,DC553,b5d3c9c7-5f73-4ebc-b400-e5075c9101a4,Drag City,CD,[],1.0,[],8.0,8.0,1.0,[],Bill Callahan,8.0,"Callahan, Bill",726.0,8.5,Dream River,"['alternative country', 'anti-folk', 'art pop', 'art rock', 'chamber pop', 'chamber psych', 'freak folk', 'indie folk', 'indie rock', 'lo-fi', 'singer-songwriter', 'slow core']",43,57,82087,alternative country
cfd78aa4-6938-439e-8be0-e9c51255d35c,100.0,Nothing Was the Same,Official,Jewel Case,eng,Latn,Drake,9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,,,0b6c2da8-ac60-4663-beae-bd3dc6dea94a,Album,Nothing Was The Same,Album,2013-09-23,US,2013-09-23,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,B0019247-2,e0ecd909-0477-485f-80dc-3c27ea4837ca,Republic Records,CD,[],0.0,[],16.0,16.0,1.0,[],Drake,5.0,Drake,727.0,8.6,Nothing Was the Same,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",75,100,44847508,canadian hip hop
9c2da64b-eeef-41ac-b2f8-d3fee4897f36,100.0,Is Survived By,Official,,eng,Latn,Touché Amoré,ea367e3c-4c74-460b-8a99-bbbb9b1ad5cf,Touché Amoré,,,59cc1100-655f-4d7c-87b7-cf42c7f38275,Album,Is Survived By,Album,2013-09-24,XW,2013-09-24,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,DW151,2d106e3c-96ef-433e-935f-00b6b505ae0f,Deathwish,"12"" Vinyl",[],0.0,[],12.0,12.0,1.0,[],Touché Amoré,8.0,Touché Amoré,728.0,8.0,Is Survived By,"['alternative emo', 'chaotic hardcore', 'emo', 'melodic hardcore', 'post-hardcore', 'screamo']",42,50,107077,alternative emo
d9628aa2-0de9-4e1f-a388-0acc462ae34e,100.0,Seasons of Your Day,Official,Digipak,eng,Latn,Mazzy Star,c48d4327-8122-4286-af66-05e1ee6ac4d8,Mazzy Star,,,e073708a-d2f6-412a-8d35-817be8794bed,Album,Seasons of Your Day,Album,2013,HK,2013,0373cdff-eac8-3fbc-92dc-36a607da06d1,Hong Kong,Hong Kong,HK,LOVECD283,a15600cd-9018-4896-9389-a9088b8a8a67,Love Da Records,CD,[],0.0,[],10.0,10.0,1.0,"[{'count': '1', 'name': 'alternative rock'}]",Mazzy Star,,Mazzy Star,729.0,7.8,Seasons of Your Day,"['alternative rock', 'dream pop', 'melancholia', 'slow core']",50,65,378870,alternative rock
10cc746f-786c-4307-b8de-92a687489cb4,100.0,R Plus Seven,Official,None,eng,Latn,Oneohtrix Point Never,9cea062d-d476-447f-98b4-e67e14bfd1e4,Oneohtrix Point Never,,,87bc3567-325f-4032-9ad7-ac4018b22a90,Album,R Plus Seven,Album,2013-09-30,GB,2013-09-30,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,GB,WARP240,46f0f4cd-8aab-4b33-b698-f459faf64190,Warp,Digital Media,[],0.0,[],10.0,10.0,1.0,[],Oneohtrix Point Never,6.0,Oneohtrix Point Never,730.0,8.4,R Plus Seven,"['ambient', 'art pop', 'bass music', 'chamber pop', 'chamber psych', 'chillwave', 'compositional ambient', 'dream pop', 'drone', 'electronica', 'escape room', 'experimental', 'experimental pop', 'experimental rock', 'fluxwork', 'fourth world', 'freak folk', 'hauntology', 'indietronica', 'intelligent dance music', 'microhouse', 'noise pop', 'outsider house', 'post-rock', 'vaporwave']",49,55,111058,ambient
61eb474b-282e-4b2b-ac11-03351237bb6e,100.0,"Old, Old Story",Official,,eng,Latn,Tom Clark,ead8d643-b53c-4560-8c14-fe6672303bd5,Tom Clark,,,80ad05a3-0544-33f8-8740-a76736d008eb,Single,"Old, Old Story",Single,1892,US,1892,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,79,b024e0dc-a8a4-4c88-a423-6873b1477f12,North American Phonograph Company,Wax Cylinder,[],0.0,[],1.0,1.0,1.0,[],Tom Clark,7.0,"Clark, Tom",731.0,0.0,"Old, Old Story","['neo-classical', 'new age piano']",46,72,705615,neo-classical
2a7efb0f-cce9-41e8-bf09-78ebef089e20,100.0,Pure Heroine,Official,Jewel Case,eng,Latn,Lorde,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,Lorde,,,8e8a1db7-1d43-44d3-9796-fd69f12730cb,Album,Pure Heroine,Album,2013-09-30,US,2013-09-30,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,B0019254-02,124c5a9d-73df-4973-bff8-5ebe98cc8168,Lava,CD,[],1.0,[],10.0,10.0,1.0,[],Lorde,,Lorde,732.0,7.3,Pure Heroine,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",80,81,5439046,art pop
00ebe382-34ad-4d90-8735-1a23c9eac1ab,100.0,Watcher,Official,,eng,Latn,Terminal Sound System,0a4f6a73-a8ca-429e-a56c-f7a9a6d0a825,Terminal Sound System,,,62f63260-e3bd-396a-81e7-e723a8ff39ba,Album,Watcher,Album,2004-06-16,AU,2004-06-16,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,Australia,AU,EMB012,4bb2f288-45f7-49c9-830e-7d945efdc76f,Embryo Recordings,Digital Media,[],0.0,[],9.0,9.0,1.0,[],Terminal Sound System,7.0,Terminal Sound System,733.0,0.0,Watcher,"['boston metal', 'deathcore', 'groove metal', 'melodic metalcore', 'metalcore', 'nu metal']",28,47,108707,boston metal
297df24d-6298-4c20-9df8-28ae1406727c,100.0,Psychic,Official,,eng,Latn,Vibes,aab14fa9-1e69-45bb-9ee8-27b377562a9d,Vibes,,,b43557ab-90f4-4ea4-9371-de4d027068ce,EP,Psychic,EP,,,,,,,,,,,,[],0.0,[],4.0,4.0,1.0,[],Vibes,8.0,Vibes,734.0,0.0,Psychic,"['alternative dance', 'art pop', 'chillwave', 'dance-punk', 'denton tx indie', 'electropop', 'experimental pop', 'indie pop', 'indietronica', 'neo-synthpop', 'new rave', 'nu gaze', 'shimmer pop']",47,55,265703,alternative dance
82907832-2fca-4a1f-a8de-b2b4d0f719b7,100.0,Lousy With Sylvianbriar,Official,Jewel Case,eng,Latn,of Montreal,8475297d-fb78-4630-8d74-9b87b6bb7cc8,of Montreal,,,8e3b4bbf-f903-4df4-a6b9-7ae9ee90933a,Album,Lousy With Sylvianbriar,Album,2013-10-08,US,2013-10-08,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,PRC-268,2ad60482-164f-4e5c-ac78-1f5267d4fdc0,Polyvinyl,CD,[],1.0,[],11.0,11.0,1.0,[],of Montreal,8.0,of Montreal,735.0,7.4,Lousy With Sylvianbriar,"['alternative dance', 'alternative rock', 'anti-folk', 'art pop', 'athens indie', 'baroque pop', 'chamber pop', 'dance-punk', 'e6fi', 'experimental pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'new rave', 'noise pop', 'stomp and holler']",35,59,213708,alternative dance
